month,PfPR U5,PfPR U10,PfPR U15,Cases U5,Cases U10,Cases U15,Cases U115,Severe cases U5,Severe cases U10,Severe cases U15,Pop U5,Pop U10,Pop U15,PfPR_2to10,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
10,0.395613846,0.579312115,0.627113867,1.961943693,3.091632329,3.086245805,0.495894615,0,0,0,155.0333333,129.8666667,118.2666667,0.553730219,17.4541891,2023,0,2.135372691,20,50
11,0.44501388,0.63875969,0.732374506,2.961776704,3.866925076,2.779187903,0.86308822,0,0,0,156.1,129,118.2,0.61865038,26.10448434,2023,0,2.135372691,20,50
12,0.512400168,0.746104725,0.751552795,3.298654974,3.822477721,2.26708068,0.625923967,0,0,0,158.6,130.5,118.0666667,0.695046893,24.34854153,2023,0,2.135372691,20,50
1,0.615221987,0.765914787,0.733446041,3.395348847,2.378446147,2.673992619,0.712932849,0.077167019,0,0,157.6666667,133,118.3,0.748831776,21.25084736,2024,0,2.135372691,20,50
2,0.549011269,0.704942586,0.659521158,1.629810803,2.004493237,1.62583518,0.540965144,0,0,0,156.7666667,133.5333333,119.7333333,0.676414401,14.01551985,2024,0,2.135372691,20,50
3,0.466262795,0.612168252,0.573355354,1.372467041,2.193289876,1.607486963,0.454788186,0.076248169,0,0,159.5666667,133.1333333,121.1,0.583198231,9.715076994,2024,0,2.135372691,20,50
4,0.345210648,0.557081109,0.533008658,1.300565965,1.577676103,0.888798706,0.367398897,0,0,0,159.0333333,131.1,123.2,0.508982925,7.97575767,2024,0,2.135372691,20,50
5,0.246665255,0.4707081,0.452684742,0.386406928,1.859398931,0.77618289,0.108186612,0,0,0,157.4333333,130.8666667,125.4,0.418986009,7.567029717,2024,0,2.135372691,20,50
6,0.216576964,0.464937067,0.461457511,1.335845046,2.062676534,1.728492469,0.281435344,0,0,0,154.8333333,129.7666667,126.7,0.400900901,7.337332657,2024,0,2.135372691,20,50
7,0.231066295,0.447469818,0.447249535,1.331259325,1.96891851,1.260961972,0.280719398,0,0,0,155.3666667,129.7666667,125.4333333,0.381592554,9.368356161,2024,0,2.135372691,20,50
8,0.28411584,0.468893422,0.477564944,1.521500655,2.512748592,1.723956987,0.410549358,0,0,0,151.9333333,130.7333333,127.0333333,0.417141999,11.44354369,2024,0,2.135372691,20,50
9,0.286285841,0.551697531,0.582142857,1.622582823,2.910236739,2.14158164,0.584103853,0,0,0,149.9666667,129.6,130.6666667,0.46525959,15.89912302,2024,0,2.135372691,20,50
10,0.384752962,0.59928076,0.693862086,2.774424419,3.375288874,3.687799871,0.455112219,0.081600718,0,0,149.1,129.7666667,131.9666667,0.552424942,22.37539677,2024,0,2.135372691,20,50
11,0.506499328,0.692462818,0.707707962,3.108471587,4.232417449,2.414143965,0.692763925,0,0,0,148.7333333,132.2333333,131.0333333,0.658596384,23.148989,2024,0,2.135372691,20,50
12,0.556127013,0.790628116,0.767217281,2.693425834,3.730059676,2.968233824,0.456440192,0,0,0,149.0666667,133.7333333,131.1666667,0.745988495,24.96611147,2024,0,2.135372691,20,50
1,0.726838794,0.807206733,0.714820144,3.722065561,3.264071465,2.205755331,0.210471693,0,0,0,153.6333333,126.7333333,115.8333333,0.791389728,52.42074361,2010,0,10.2702011,20,50
2,0.729934924,0.745711952,0.663028268,2.929501019,2.38497144,0.612930313,0.125956178,0,0,0,153.6666667,122.4333333,119.1,0.759139785,41.83970193,2010,0,10.2702011,20,50
3,0.669676283,0.744128891,0.591316527,2.491741896,2.591480061,1.32913167,0.14670418,0,0,0,151.3666667,122.0666667,119,0.736557478,28.51096162,2010,0,10.2702011,20,50
4,0.566689083,0.670903191,0.602180598,1.718224615,1.085721985,1.122449018,0.104416981,0.08182022,0,0,148.7,123.2666667,119.2333333,0.651399093,27.2618477,2010,0,10.2702011,20,50
5,0.495231608,0.632159748,0.594571671,1.906221613,2.205727741,0.92875316,0.146317719,0,0,0,146.8,126.8666667,117.9,0.612993472,30.70291591,2010,0,10.2702011,20,50
6,0.466651845,0.682152231,0.621049661,2.43441537,2.778215267,1.75084649,0.125501432,0,0,0,149.9333333,127,118.1333333,0.636054947,33.94252693,2010,0,10.2702011,20,50
7,0.534372941,0.727921735,0.688348416,3.286843762,3.956901163,1.238687754,0.104315523,0,0,0,151.7666667,126.0666667,117.8666667,0.704744357,43.2668564,2010,0,10.2702011,20,50
8,0.617532468,0.783311258,0.695762712,3.713203624,2.997350939,1.752824917,0.228814036,0.079004332,0,0,154,125.8333333,118,0.771117584,55.401315,2010,0,10.2702011,20,50
9,0.747435897,0.799302388,0.702380952,4.367521524,3.427689746,1.655328751,0.145783413,0.077991456,0,0,156,124.2333333,117.6,0.825046041,75.16758113,2010,0,10.2702011,20,50
10,0.792051557,0.807881773,0.72453045,3.606874377,3.296387494,1.038702354,0.187179482,0.078410313,0,0,155.1666667,121.8,117.1333333,0.832817816,85.75530142,2010,0,10.2702011,20,50
11,0.806104901,0.800053894,0.706674305,3.923043981,3.049043424,1.568318568,0.186637122,0.156921759,0,0,155.0666667,123.7,116.3666667,0.821849783,83.14893663,2010,0,10.2702011,20,50
12,0.795909391,0.801772764,0.709982788,2.970090061,3.431372605,0.942340761,0.20772865,0,0,0,151.5666667,124.1,116.2,0.817197552,77.62045688,2010,0,10.2702011,20,50
1,0.763452669,0.7933687,0.748664688,3.607511446,2.710875422,1.408011876,0.124438886,0.080166921,0,0,151.7666667,125.6666667,112.3333333,0.821227301,61.34381654,2011,0,10.2702011,20,50
2,0.712045306,0.76643319,0.667967577,2.146591254,3.343211085,0.986190319,0.186520547,0,0,0,153.0333333,123.7333333,111.0333333,0.789106145,44.21816192,2011,0,10.2702011,20,50
3,0.63930131,0.747620343,0.615784644,2.47052402,2.38237685,1.004894435,0.165205091,0,0,0,152.6666667,122.5666667,108.9666667,0.758455598,34.08585422,2011,0,10.2702011,20,50
4,0.578958832,0.71619776,0.621822691,2.623611532,2.193389758,1.357718557,0.185352361,0,0,0,153.0333333,122.0333333,107.5333333,0.727498834,29.16105172,2011,0,10.2702011,20,50
5,0.502838428,0.662634039,0.633019155,2.231441051,2.408578455,1.220735788,0.227208428,0,0,0,152.6666667,121.2333333,109.6333333,0.645410172,31.42584915,2011,0,10.2702011,20,50
6,0.521931768,0.703807391,0.621153272,3.072662875,2.861142129,0.981475934,0.144456379,0,0,0,150.4666667,119.0666667,111.5666667,0.68128325,36.62559,2011,0,10.2702011,20,50
7,0.592363717,0.75962361,0.679583574,3.383359104,3.330482006,1.372180492,0.062046692,0,0,0,151.0333333,116.9,115.2666667,0.734418681,44.89624294,2011,0,10.2702011,20,50
8,0.634451019,0.826767092,0.727324424,3.279640689,3.700753301,2.075632662,0.103399437,0.079991236,0,0,152.1,115.0666667,117.2333333,0.791603947,54.77311493,2011,0,10.2702011,20,50
9,0.728987993,0.831920491,0.719872538,4.069468319,3.947675996,1.691772938,0.082523175,0,0,0,155.4666667,114.0333333,115.0666667,0.839666667,66.391153,2011,0,10.2702011,20,50
10,0.747301587,0.807200929,0.72562963,3.476190493,2.543554008,1.514074102,0.185887277,0.077248678,0,0,157.5,114.8,112.5,0.837566845,75.62474039,2011,0,10.2702011,20,50
11,0.767305181,0.807359911,0.732428356,3.81366992,3.561471961,1.541478142,0.103323329,0.079451457,0,0,153.1333333,119.5666667,110.5,0.826379542,83.0920386,2011,0,10.2702011,20,50
12,0.775027144,0.813573407,0.721538462,4.2008688,3.437673256,1.347692281,0.144407393,0,0,0,153.5,120.3333333,108.3333333,0.835836177,75.63114766,2011,0,10.2702011,20,50
1,0.740676496,0.825076966,0.759006963,3.165654838,2.656031355,1.768089652,0.247905828,0,0,0,153.7333333,119.1,110.1,0.82086514,55.87563558,2012,0,10.2702011,20,50
2,0.715555556,0.769123783,0.697926339,2.780952394,2.436717689,1.920458116,0.08271955,0.077248678,0,0,157.5,119.8333333,107.7,0.781966378,45.49547083,2012,0,10.2702011,20,50
3,0.653446448,0.730470914,0.693390453,2.554613024,2.831025034,1.005201951,0.145022133,0,0,0,157.1666667,120.3333333,108.9333333,0.756027165,31.47666758,2012,0,10.2702011,20,50
4,0.59280668,0.703081232,0.585013542,3.125669062,3.57843142,0.549202524,0.062265437,0,0,0,155.7,119,110.7666667,0.701170881,30.5389508,2012,0,10.2702011,20,50
5,0.589874495,0.661281337,0.642942943,2.329291552,1.830083549,0.986486502,0.083333336,0,0,0,156.7,119.6666667,111,0.697654941,30.18454334,2012,0,10.2702011,20,50
6,0.563887725,0.674002751,0.59223301,2.370129853,2.911966905,1.661104336,0.208392814,0.076455802,0,0,159.1333333,121.1666667,109.8666667,0.669817471,30.54202456,2012,0,10.2702011,20,50
7,0.601189212,0.679372803,0.690914672,3.410490453,2.762908906,1.680478826,0.2084166,0,0,0,156.9666667,123.3,108.6,0.691379865,43.16856746,2012,0,10.2702011,20,50
8,0.673246085,0.707212056,0.661398176,3.445612371,3.536060214,1.442249276,0.1045366,0,0,0,155.3666667,123.8666667,109.6666667,0.724927908,56.32830458,2012,0,10.2702011,20,50
9,0.74351145,0.825052854,0.733333333,4.537622496,3.279598191,1.562691182,0.168280318,0,0,0,152.8333333,126.1333333,109,0.833226633,67.00766477,2012,0,10.2702011,20,50
10,0.781173865,0.839346853,0.683009559,3.880398631,3.268369794,0.787850767,0.168669134,0.080841638,0,0,150.5,126.5666667,108.1,0.843963554,83.94490931,2012,0,10.2702011,20,50
11,0.803443016,0.802607076,0.683596215,3.658749148,2.815908559,2.417981118,0.189326271,0.079538025,0,0,152.9666667,125.3,105.6666667,0.833815493,88.58792099,2012,0,10.2702011,20,50
12,0.793774319,0.789970342,0.704672897,3.787289143,3.837961636,1.591900274,0.147781827,0.157803714,0,0,154.2,123.6333333,107,0.822489048,78.69413197,2012,0,10.2702011,20,50
1,0.76587473,0.809250137,0.719701678,2.916846596,2.996715903,1.587942824,0.126736108,0.078833692,0,0,154.3333333,121.8,107.2666667,0.827546862,57.8290466,2013,0,10.2702011,20,50
2,0.732769831,0.79637263,0.648392037,3.322496876,3.510579765,1.006125569,0.147867359,0,0,0,153.8,121.3,108.8333333,0.800456845,47.48228332,2013,0,10.2702011,20,50
3,0.650943396,0.811356297,0.641586013,3.683633164,2.84849295,1.025601022,0.042082205,0.080078982,0,0,151.9333333,123.8666667,106.7666667,0.775800712,31.64476718,2013,0,10.2702011,20,50
4,0.633597884,0.723404255,0.587484433,1.931216955,2.190398186,1.363636404,0.168542564,0,0,0,151.2,122.2,107.0666667,0.71865344,30.28962194,2013,0,10.2702011,20,50
5,0.540242558,0.649589041,0.564381011,2.575523615,2.200000033,1.585479379,0.105223712,0,0,0,151.1666667,121.6666667,107.4333333,0.6380518,30.59416331,2013,0,10.2702011,20,50
6,0.56345515,0.661161574,0.625234229,2.344407506,2.612166315,1.139912531,0.251204409,0.080841638,0,0,150.5,121.1,106.7333333,0.658411755,34.48703009,2013,0,10.2702011,20,50
7,0.596374889,0.711580087,0.628250401,3.549955636,3.160173178,1.523274489,0.104131009,0,0,0,150.8,123.2,103.8333333,0.712357724,41.45480721,2013,0,10.2702011,20,50
8,0.642762868,0.758200054,0.676199869,4.094808474,2.770398438,1.679815859,0.165786639,0.080290362,0,0,151.5333333,122.9666667,101.4,0.735137748,52.82891163,2013,0,10.2702011,20,50
9,0.714223195,0.77593361,0.721523072,3.514223307,2.423236549,2.120038658,0.228475494,0,0,0,152.3333333,120.5,103.3,0.782643568,65.82382038,2013,0,10.2702011,20,50
10,0.767273525,0.807041863,0.725955204,4.163193494,3.238147974,1.683135673,0.187136834,0.080061413,0,0,151.9666667,120.2333333,101.2,0.807960672,82.11135922,2013,0,10.2702011,20,50
11,0.804015714,0.827642721,0.703363914,4.221955433,3.090685569,1.240231022,0.082982838,0.079659536,0,0,152.7333333,122.0333333,98.1,0.850505689,85.98476314,2013,0,10.2702011,20,50
12,0.782961016,0.838041958,0.70487395,3.437363237,3.777622253,1.594957985,0.24899096,0.15987736,0,0,152.2,119.1666667,99.16666667,0.834549492,78.2684895,2013,0,10.2702011,20,50
1,0.762060685,0.807432432,0.702490618,3.665138602,2.568975277,1.743432239,0.125121407,0.079676926,0,0,152.7,118.4,97.7,0.819996856,61.97913776,2014,0,10.2702011,20,50
2,0.800669643,0.808249721,0.63886998,3.747767955,3.56047947,0.993873358,0.229520377,0.081473216,0,0,149.3333333,119.6,97.93333333,0.820413836,42.85243384,2014,0,10.2702011,20,50
3,0.725718194,0.763487738,0.620440468,1.747606024,2.685286179,1.381624207,0.020834522,0,0,0,146.2,122.3333333,96.86666667,0.778856526,33.23144439,2014,0,10.2702011,20,50
4,0.625594564,0.701053799,0.611449864,2.728199355,2.226844192,0.741869912,0.125099961,0,0,0,147.1666667,120.2,98.4,0.699545953,27.91446972,2014,0,10.2702011,20,50
5,0.567235495,0.694177501,0.575493806,2.574516438,2.888637751,0.855373278,0.062668115,0,0,0,146.5,117.9333333,99.56666667,0.67087808,30.57083523,2014,0,10.2702011,20,50
6,0.54735658,0.749136939,0.680743243,2.62767148,1.995109364,1.35641893,0.187671382,0,0,0,148.1666667,115.8666667,98.66666667,0.712634579,30.75621399,2014,0,10.2702011,20,50
7,0.584217507,0.69785231,0.614357262,3.872678876,2.577228606,0.853088461,0.124686856,0,0,0,150.8,113.3,99.83333333,0.712060382,44.60833075,2014,0,10.2702011,20,50
8,0.672252448,0.83104067,0.670751905,3.653971538,3.820275031,2.418019176,0.124608815,0.079434164,0,0,153.1666667,111.4666667,100.6333333,0.804668504,53.85209481,2014,0,10.2702011,20,50
9,0.719229937,0.819548872,0.718535469,5.368807912,2.744360827,1.431840509,0.207398143,0.157906115,0,0,154.1,110.8333333,101.9666667,0.811518325,75.56169088,2014,0,10.2702011,20,50
10,0.813141236,0.802177858,0.719535783,4.222877085,2.539322495,1.411992252,0.207268596,0.159353852,0,0,152.7,110.2,103.4,0.835029547,91.9418235,2014,0,10.2702011,20,50
11,0.805501408,0.770388203,0.721375284,3.399393678,2.855853125,2.012650035,0.186488796,0,0,0,153.9,110.7666667,102.7666667,0.829149798,83.29306707,2014,0,10.2702011,20,50
12,0.78509422,0.788637752,0.737590999,3.400380969,3.010079429,0.483123749,0.165251836,0,0,0,157.4333333,109.1333333,100.7333333,0.819643144,73.29400901,2014,0,10.2702011,20,50
1,0.769676174,0.821889055,0.733764026,3.835513458,2.736131847,1.241074428,0.330428869,0.078275785,0,0,155.4333333,111.1666667,98.03333333,0.830576522,53.40604077,2015,0,10.2702011,20,50
2,0.710014948,0.774047187,0.602600141,2.961776704,2.539322495,1.667252362,0.287660435,0.155882984,0,0,156.1,110.2,94.86666667,0.776010388,41.82510986,2015,0,10.2702011,20,50
3,0.665664591,0.755373903,0.635059482,2.821558893,2.652134478,1.532540202,0.123227544,0,0,0,155.2333333,110.1,95.26666667,0.75442623,34.38014135,2015,0,10.2702011,20,50
4,0.632826087,0.764778325,0.568213296,2.539130449,1.910406388,1.26385048,0.040923871,0,0,0,153.3333333,108.2666667,96.26666667,0.741135342,29.91641804,2015,0,10.2702011,20,50
5,0.588042767,0.704375,0.609616678,2.707833245,2.623437569,1.963685274,0.081815638,0,0,0,152.7666667,106.6666667,99.13333333,0.702874332,30.48654863,2015,0,10.2702011,20,50
6,0.588379341,0.673722407,0.621666667,2.762689129,1.876322977,0.973333359,0.061382364,0,0,0,149.7333333,110.2333333,100,0.699667221,33.08721174,2015,0,10.2702011,20,50
7,0.625056536,0.739604836,0.629889669,3.631840885,3.552049622,1.464393139,0.164683327,0,0,0,147.4,113.0333333,99.7,0.741983226,35.75229525,2015,0,10.2702011,20,50
8,0.636630533,0.726478299,0.660767947,2.885049656,2.764345989,1.096828021,0.206086617,0,0,0,147.6,114.4333333,99.83333333,0.739537174,53.16525603,2015,0,10.2702011,20,50
9,0.693882141,0.789655172,0.682598452,3.612235606,2.936781585,2.211376593,0.06176321,0,0,0,148.2,116,99.03333333,0.797381342,59.94865358,2015,0,10.2702011,20,50
10,0.700707339,0.803222094,0.713902848,3.549955636,3.990218729,2.07872697,0.165018365,0,0,0,150.8,115.8666667,99.5,0.797875817,81.96283641,2015,0,10.2702011,20,50
11,0.771246147,0.87215262,0.744793388,5.062747769,3.013952181,1.809917316,0.144611733,0,0,0,151.4,117.0666667,100.8333333,0.86928211,85.2609746,2015,0,10.2702011,20,50
12,0.774678112,0.828513592,0.733857752,3.133047223,2.638808638,2.033759423,0.082668029,0,0,0,155.3333333,115.2666667,101.7,0.853248449,85.83976898,2015,0,10.2702011,20,50
1,0.729126422,0.818077475,0.721428571,2.898690596,2.618364431,1.303571403,0.145104498,0,0,0,155.3,116.1666667,102.6666667,0.820512821,57.67692525,2016,0,10.2702011,20,50
2,0.681168558,0.766864239,0.674257426,3.37536788,2.36946097,1.204620451,0.082893319,0.153425813,0,0,158.6,118.1,101,0.769682152,39.52740879,2016,0,10.2702011,20,50
3,0.666107734,0.748059867,0.58926797,2.37162029,2.326773845,0.846306711,0.06224774,0,0,0,159.0333333,120.2666667,100.6333333,0.750526145,29.72595001,2016,0,10.2702011,20,50
4,0.582732331,0.718595721,0.549561699,2.406758785,2.702962205,0.738368154,0.124453034,0,0,0,161.7666667,121.5333333,98.86666667,0.713459685,27.63045484,2016,0,10.2702011,20,50
5,0.521278762,0.700631695,0.586662153,2.378334284,2.405932367,1.359173976,0.12450964,0.074322946,0,0,163.7,121.3666667,98.46666667,0.674275538,28.43865814,2016,0,10.2702011,20,50
6,0.516472479,0.724613687,0.643968199,3.226195127,3.222958088,1.766332567,0.082940407,0,0,0,165.9333333,120.8,96.43333333,0.689191353,33.29156908,2016,0,10.2702011,20,50
7,0.56374502,0.769884805,0.683005367,2.981075786,2.903181627,1.567084014,0.062050207,0,0,0,167.3333333,121.5333333,93.16666667,0.740693605,41.59733242,2016,0,10.2702011,20,50
8,0.66552281,0.779224302,0.685239852,3.75756973,2.771901309,0.673431754,0.165336058,0,0,0,165.1333333,122.9,90.33333333,0.773236547,57.97603339,2016,0,10.2702011,20,50
9,0.701807841,0.817079599,0.705294335,3.484663919,3.559567764,1.621621549,0.103381863,0,0,0,164.1,126.4666667,90.03333333,0.819956277,65.39938452,2016,0,10.2702011,20,50
10,0.743075651,0.814605297,0.688005887,3.470442414,3.097197331,1.342899203,0.207280368,0,0,0,161.2666667,129.6333333,90.6,0.823843137,78.6444604,2016,0,10.2702011,20,50
11,0.760049731,0.797990481,0.726565264,4.311023489,2.702273965,2.453130648,0.103935301,0.151263982,0,0,160.8666667,126.0666667,94.23333333,0.80681458,86.13118349,2016,0,10.2702011,20,50
12,0.790789748,0.814873418,0.721453287,3.574702904,3.368934542,1.010380626,0.06256428,0.152115017,0,0,159.9666667,126.4,96.33333333,0.823688825,75.87888896,2016,0,10.2702011,20,50
1,0.757506255,0.762169312,0.706756279,3.500834048,3.089946985,1.807569951,0.186860064,0,0,0,159.8666667,126,94.23333333,0.786242366,57.07695688,2017,0,10.2702011,20,50
2,0.722281564,0.756278831,0.693599161,2.885067187,2.619169593,1.149003088,0.104119126,0,0,0,156.0333333,130.0666667,95.3,0.76758994,41.70182461,2017,0,10.2702011,20,50
3,0.678853966,0.751271617,0.664313449,3.12165916,3.527467042,1.159548193,0.166609615,0,0,0,155.9,131.0666667,94.43333333,0.750316056,31.50217781,2017,0,10.2702011,20,50
4,0.61913775,0.733744539,0.63549753,2.456361771,2.814186662,1.674311921,0.062460786,0.153522611,0,0,158.5,129.7,94.46666667,0.726782884,34.25875942,2017,0,10.2702011,20,50
5,0.633573243,0.77921073,0.632752613,3.32239636,1.977044061,2.416376308,0.125171464,0.077265032,0,0,157.4666667,129.2333333,95.66666667,0.74757436,37.01888349,2017,0,10.2702011,20,50
6,0.646571853,0.773411585,0.686402754,4.26130347,3.725440204,1.00516355,0.188036632,0,0,0,157.0333333,130.6333333,96.83333333,0.761549452,45.90525904,2017,0,10.2702011,20,50
7,0.735821819,0.808994572,0.691081723,3.312023133,3.207547218,1.361478508,0.062819118,0.075273253,0,0,161.6333333,128.9666667,98.3,0.825836401,49.68058603,2017,0,10.2702011,20,50
8,0.721599021,0.812352787,0.699291259,4.019987851,3.056791306,1.847789437,0.188198218,0,0,0,163.4333333,127.3666667,98.76666667,0.812698918,63.62728328,2017,0,10.2702011,20,50
9,0.754303279,0.808306709,0.69996681,4.038934439,3.012513295,1.695984036,0.146502292,0.149590164,0,0,162.6666667,125.2,100.4333333,0.799040767,77.58343424,2017,0,10.2702011,20,50
10,0.807802875,0.825865307,0.68575233,4.347022772,3.525623739,1.579560541,0.146108542,0,0,0,162.3333333,124.2333333,100.1333333,0.831521739,85.82927952,2017,0,10.2702011,20,50
11,0.792905475,0.829820864,0.7332426,3.966577746,2.596153893,1.490302831,0.104036024,0.149682179,0,0,162.5666667,126.5333333,97.96666667,0.839710282,94.33409043,2017,0,10.2702011,20,50
12,0.797592778,0.845649895,0.68847352,4.173520446,3.252096534,1.516095579,0.207362808,0,0,0,166.1666667,127.2,96.3,0.866511267,85.87502612,2017,0,10.2702011,20,50
1,0.767259926,0.803403141,0.699481865,3.569333255,3.248691157,1.512953281,0.144710017,0,0,0,170.4333333,127.3333333,96.5,0.821643287,64.25112072,2018,0,10.2702011,20,50
2,0.734784284,0.779103686,0.695181564,2.671417475,2.516573921,1.146997198,0.041296601,0,0,0,173.0666667,125.7,95.46666667,0.785258359,46.54918268,2018,0,10.2702011,20,50
3,0.645782682,0.739901747,0.660081744,2.593977928,2.789301366,1.864782013,0.062046692,0,0,0,178.2333333,122.1333333,97.86666667,0.726172234,32.04063078,2018,0,10.2702011,20,50
