month,PfPR U5,PfPR U15,PfPR U80,Cases U5,Cases U15,Cases U80,Severe cases U5,Severe cases U15,Severe cases U80,Pop U5,Pop U15,Pop U80,PfPR_2to10,PfPR_16to80,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
9,0.910126068,0.808510638,0.727294922,3.636640988,2.730886221,0.891113281,0.074217163,0,0,163.9333333,142.5666667,136.5333333,0.854116987,0.854116987,215.148058,1991,0,38.01893963,20,50
10,0.849285147,0.816429776,0.670828331,2.609213769,2.637918591,1.927971214,0.144956321,0,0,167.8666667,138.3666667,138.8333333,0.824933315,0.824933315,223.7222822,1991,0,38.01893963,20,50
11,0.842727631,0.808862917,0.703106188,3.81257385,2.577307031,1.230435789,0.071935356,0,0,169.1333333,136.9,138.4333333,0.821819714,0.821819714,198.4913812,1991,0,38.01893963,20,50
12,0.833736397,0.804742318,0.690316395,4.119306564,3.267602168,1.487296306,0.073559046,0,0,165.4,137.7666667,139.0666667,0.826252646,0.826252646,192.6372395,1991,0,38.01893963,20,50
1,0.84362895,0.824757282,0.676125245,3.348623961,2.657766938,1.428571463,0,0,0,163.5,137.3333333,136.2666667,0.839585109,0.839585109,153.2729514,1992,0,38.01893963,20,50
2,0.803794829,0.773330118,0.704263094,3.04420352,1.936339453,1.422655344,0,0,0,159.8666667,138.2333333,136.8333333,0.781917885,0.781917885,117.160337,1992,0,38.01893963,20,50
3,0.791529605,0.783809985,0.649915439,3.376850188,3.273145922,1.058226585,0.150082231,0,0,162.1333333,137.5333333,137.9666667,0.790730337,0.790730337,113.5713902,1992,0,38.01893963,20,50
4,0.762380273,0.784280532,0.660295185,3.942327328,2.295042306,1.148076437,0,0,0,163.5666667,137.8333333,137.7666667,0.78317652,0.78317652,84.79608031,1992,0,38.01893963,20,50
5,0.744935924,0.726684248,0.666021765,3.394998014,2.362742767,0.529625148,0,0,0,161.2666667,139.0333333,137.8333333,0.744597797,0.744597797,106.9909384,1992,0,38.01893963,20,50
6,0.78069255,0.7513027,0.692233245,3.600209817,2.85291329,0.971449293,0.076600209,0,0,158.8333333,140.7333333,137.7666667,0.777278472,0.777278472,98.0268777,1992,0,38.01893963,20,50
7,0.815856237,0.796054195,0.614977125,4.012685001,3.990967512,0.878882706,0.077167019,0.086760163,0,157.6666667,140.2333333,138.4333333,0.816512456,0.816512456,120.1227536,1992,0,38.01893963,20,50
8,0.825929862,0.855353344,0.666585721,4.266737588,3.105648816,0.620446809,0.077577047,0,0,156.8333333,141.0333333,137.2666667,0.850620631,0.850620631,152.6138878,1992,0,38.01893963,20,50
9,0.833192031,0.803529412,0.69371345,3.945527785,2.318823472,1.245126754,0.07736329,0,0,157.2666667,141.6666667,136.8,0.811032532,0.811032532,194.6534325,1992,0,38.01893963,20,50
10,0.859531773,0.805934434,0.694329521,3.967391312,2.969610065,1.154782176,0.076295987,0,0,159.4666667,139.3,136.9666667,0.832716927,0.832716927,226.4743962,1992,0,38.01893963,20,50
11,0.862146202,0.818639195,0.733087331,4.162084997,3.410397649,0.987699851,0,0,0,163.7,139.1333333,135.5,0.852250212,0.852250212,228.5693459,1992,0,38.01893963,20,50
12,0.847461056,0.846599132,0.703033268,3.692089766,2.817173243,1.964285761,0.073841795,0,0,164.7666667,138.2,136.2666667,0.864642452,0.864642452,287.7340187,1992,0,38.01893963,20,50
1,0.839194958,0.852371733,0.698256813,3.339093402,3.710067809,1.25460346,0.074202076,0,0,163.9666667,137.7333333,135.7666667,0.850809889,0.850809889,186.4097658,1993,0,38.01893963,20,50
2,0.855039869,0.842597029,0.697813121,3.880596876,2.535936713,0.99776344,0,0,0,163.0333333,139.1333333,134.1333333,0.851168685,0.851168685,127.3980653,1993,0,38.01893963,20,50
3,0.782048742,0.748520009,0.678801387,2.965127915,2.074354649,1.265478,0,0,0,168.2333333,140.7666667,134.6,0.778635424,0.778635424,110.8925331,1993,0,38.01893963,20,50
4,0.781415409,0.741882353,0.647777235,3.935502656,2.14705877,1.159013204,0.143109187,0,0,170.0333333,141.6666667,136.4666667,0.771563062,0.771563062,81.75748645,1993,0,38.01893963,20,50
5,0.717928599,0.777700348,0.620706696,2.720674768,2.882694542,0.901902616,0,0,0,169.9333333,143.5,134.9,0.775526964,0.775526964,94.488269,1993,0,38.01893963,20,50
6,0.723944208,0.76058975,0.671728676,3.252615258,3.416803181,0.831435107,0,0,0,172.0666667,142.4333333,131.7,0.769511207,0.769511207,109.6433041,1993,0,38.01893963,20,50
7,0.779852198,0.800329644,0.649253731,5.039867595,2.836119689,1.033196054,0,0,0,171.4,141.5666667,129.5333333,0.816359478,0.816359478,127.6425566,1993,0,38.01893963,20,50
8,0.839382239,0.81741573,0.681395349,4.086872682,2.73408246,1.509043932,0.070463322,0,0,172.6666667,142.4,129,0.839908133,0.839908133,169.1004368,1993,0,38.01893963,20,50
9,0.874364287,0.82001902,0.691011236,4.262573078,2.776985168,1.211695574,0,0,0,176.9666667,140.2,130.5333333,0.846897115,0.846897115,217.7893745,1993,0,38.01893963,20,50
